moves,outcome,is_white
d4 e5 c4 exd4 Qxd4 Nc6 Qd1 Nf6 Nf3 Bb4+ Bd2 Bc5 Bc1 O-O e3 Re8 Be2 h6 O-O d6 Nc3 Be6 b3 a6 Bb2 Ne5 Rc1 Bd7 Nxe5 dxe5 Qc2 Qe7 Rcd1 Bc6 Nd5 Nxd5 cxd5 Bd7 Bd3 Bd6 Bf5 g6 Bxd7 Qxd7 e4 Kh7 Bc1 f5 f3 Qf7 Kh1 f4 Bd2 g5 a4 h5 Rc1 Re7 Qd3 Rh8 Rc2 g4 Rfc1 Kg8 Be1 Rh6 Bh4 Rd7 Bg5 Rg6 Bh4 Kh7 Rd2 Qg8 Rdc2 Rdg7 Rg1 Kh6 Be1 gxf3 Qxf3 Rg4 h3 Rg3 Bxg3 Rxg3 Qf1 Qg5 Rf2 Qh4 Rf3 Bc5 Rxg3 Qxg3 Qf3 Qxf3 gxf3 Bxg1 Kxg1 Kg5 Kg2 Kh4 Kh2 b5 Kg2 bxa4 bxa4 a5 Kh2 Kg5 Kg2 Kf6 Kf2 Ke7 Ke2 Kd6 Kd3 Kc5 Kc3 h4 Kd3 Kb4 Kc2 Kxa4 Kc3 Kb5 Kb3 Kc5 Kc3 c6 dxc6 Kxc6 Kc4 Kb6 Kd5 a4 Kxe5 a3 Kf6 a2 e5 a1=Q Kf5 Qb2 e6 Qc3,-1,True
Nh3 e5 g3 Nc6 Bg2 d5 d3 Nf6 f4 Bxh3 Bxh3 exf4 Bxf4 Bc5 c3 O-O d4 Bd6 O-O Bxf4 Rxf4 Re8 Qd3 Qe7 Rf2 Qe3 Qxe3 Rxe3 Nd2 Rae8 Re1 Na5 Bf5 c6 Nf1 R3e7 b3 b6 Bd3 Nb7 Nd2 Nd6 Rf3 h6 h3 Nfe4 Bxe4 Nxe4 Nxe4 Rxe4 Kf2 R8e6 g4 h5 gxh5 Rh4 e3 Rxh5 Rc1 Rg5 c4 Reg6 cxd5 Rg2+ Ke1 Rg1+ Rf1 cxd5 Rc7 R6g3 Rxg1 Rxg1+ Kf2 Rh1 Rxa7 Rxh3 Rd7 Rh2+ Kg3 Rxa2 Rxd5 Ra5 Rxa5 bxa5 Kf4 Kf8 e4 Ke7 e5 f6 Kf5 g6+ Ke4 Ke6 d5+ Ke7 e6 Kd6 Kf4 Ke7 Ke4 Kd6 Kd4 Ke7 Ke3 Kd6 Kf4 Ke7 Ke4,0,False
g3 d5 Bg2 e6 e3 Nf6 Ne2 Be7 O-O O-O d4 c5 c4 b6 cxd5 Nxd5 dxc5 Bxc5 Nbc3 Bb7 Nxd5 Bxd5 Bxd5 Qxd5 Nc3 Qb7 b3 Nd7 Bb2 Be7 Qc2 Rfd8 Rad1 Rac8 Qe2 Nf6 f3 h6 Rxd8+ Rxd8 Rd1 Rc8 e4 Bc5+ Kg2 Bb4 Nb5 a6 Bxf6 gxf6 Nd6 Bxd6 Rxd6 Qc7 Rd2 b5 Qe3 Kg7 Qf4 Qxf4 gxf4 Rc7 Kg3 Kf8 Rd6 Ra7 Rb6 Ke7 h4 Kd7 Kg4 Kc7,-1,True
d4 d5 c4 c6 e3 Nf6 Nf3 Bf5 Nc3 e6 Nh4 Bg6 Qb3 Qc7 Nxg6 hxg6 Bd2 Be7 Rc1 Nbd7 cxd5 exd5 Nxd5 Nxd5 Qxd5 Rxh2 Rxh2 Qxh2 Qb3 Nb6 a4 Rb8 a5 Nd5 g3 Kf8 Rxc6 Nf6 Rc7 Ne4 Qd3 Qxf2+ Kd1 Nxd2 Be2 Nf3 Qc4 Qe1+ Kc2 Qd2+ Kb1 Qe1+ Kc2 Qd2+ Kb3 Qxe3+ Ka2,-1,False
c4 e6 Nc3 d5 d4 Nf6 cxd5 exd5 Bf4 Be7 e3 c6 Bd3 Nbd7 Nge2 Nh5 Bg3 Nxg3 hxg3 g6 Qc2 Nf8 O-O-O Ne6 Kb1 O-O f3 b5 g4 b4 Na4 Bd7 Nf4 Nxf4 exf4 Bf6 g5 Bg7 f5 Qxg5 fxg6 hxg6 Nc5 Bc8 Nb3 a5 Qxc6 Be6 Nc5 Bf5 g4 Bxd3+ Nxd3 Bxd4 Qd6 Rfd8 Qh2 Bg7 f4 Qxg4 Ne5 Qf5+ Ka1 a4 Qh7+ Kf8 Rhg1 a3 b3 Bxe5+ fxe5 Qxe5+ Kb1 Qb2#,-1,True
d4 g6 c4 Bg7 Nc3 d6 e4 Nd7 Nge2 e5 f3 exd4 Nxd4 Ne7 Bg5 h6 Be3 O-O Qd2 Kh7 Be2 c6 O-O d5 cxd5 cxd5 exd5 Nb6 Bf2 Nbxd5 Nxd5 Nxd5 Rac1 Qg5 Qxg5 hxg5 Rfd1 Nf4 Bf1 Rd8 b3 Bd7 Ne2 Ne6 Ng3 Bc6 Bd3 f5 Bc4 Nf4 Ne2 Nxe2+ Bxe2 Rxd1+ Rxd1 Re8 Kf1 a5 Rd6 a4 b4 Bf8 Rd4 Bg7 Rd6 Bf8 Rd4 b5 a3 Be7 Rd3 Rd8 Rc3 Bd7 Bb6 Bf6 Rd3,-1,False
d4 g6 e4 Bg7 Nc3 d6 Bg5 Nf6 Qd2 h6 Be3 c6 O-O-O b5 e5 dxe5 dxe5 Qxd2+ Bxd2 Ng4 Ne4 Bf5 h3 Nxe5 Re1 Nbd7 g4 Bxe4 Rxe4 O-O Bg2 Nb6 Nf3 Nec4 Bc3 Bxc3 bxc3 Nd5 Nd4 Nxc3 Rxe7 Rfe8 Nxc6 Kf8 Rhe1 Nxa2+ Kb1 Nc3+ Ka1 Rxe7 Rxe7 a5 Bf1 Rc8 Bxc4 bxc4 Re3 Nd5 Re5 Nb4 Nxb4 axb4 Kb2 Rb8 Re4 b3 Rxc4 bxc2+ Kxc2 Ra8 Kd3 Ra3+ Ke2 Ra2+ Kf3 Ra3+ Kg2 Ra7 Rf4 Kg7 Rf3 Rc7 Rg3 Rc6 Rf3 Rf6 Kg3 Rxf3+ Kxf3 Kf6 Ke4 g5 f4 Ke6 f5+ Kd6 Kd4 f6 Kc4 Ke5 Kc5 Kf4 Kd6 Kg3 Ke6 Kxh3 Kxf6 Kxg4 Kg6 h5 f6 h4 f7 h3 f8=Q Kg3 Qf5 g4 Qf1 h2 Qh1 Kh3 Kg5 g3 Qf1+ g2 Qf3#,-1,False
d4 Nf6 g4 Nxg4 e4 d5 Be2 Nh6 exd5 Qxd5 Bf3 Qd8 Nc3 g6 Be3 Nf5 Qd2 Bg7 Nge2 Nc6 O-O-O Nxe3 fxe3 e5 h4 h5 Kb1 exd4 exd4 Bf5 a3 O-O Rhg1 Qxh4 Rh1 Qf6 Rdf1 Nxd4 Be4 Nxe2 Qxe2 Qb6 Rf3 Rae8,1,False
g4 h5 Bg2 hxg4 d3 Nf6 e4 Rxh2 Nc3 Rxh1 Bxh1 c6 Nge2 d6 Be3 e5 Qd2 Be6 O-O-O Nbd7 d4 exd4 Nxd4 Qa5 Qe2 Ne5 Nb3 Qc7 Kb1 Be7 Bd4 O-O-O Bg2 a6 Qe3 Kb8 Bb6 Qd7 Bxd8 Qxd8 Nc5 Qc7 Nxe6 fxe6 Bf1 Ned7 Be2 e5 f4 d5 f5 d4 Qd3 dxc3 Qxc3 Nb6 Qb3 Nc8 Bd3 Nd6 Qc3 Ndxe4 Qb3 Nd6 Qc4 Nb5 Qc3 Ka7 Qb3 Nd4 Qc4 Nd5 Qc3 Nxc3+ bxc3 Qb6+ Kc1 Nb5 c4 Nc3 Kd2 Qd4 Re1 Bg5+,-1,True
e4 e6 Nc3 d5 Nf3 dxe4 Nxe4 Nd7 Nf6+ Ngxf6 d4 Be7 Bd3 O-O O-O c5 g4 cxd4 g5 Nd5 Nxd4 g6 Nf3 Nc5 h4 Nxd3 cxd3 Qc7 d4 Nf4 h5 Qd6 Ne5 Bxg5 Bxf4 Bxf4 Nc4 Qe7 Qg4 Qg5 Qxg5 Bxg5 f4 Bf6 f5 Bxd4+ Kg2 exf5 Nd6 Be6 Nxf5 Bd5+ Kg3 gxf5 Rxf5 Be6 Rg5+ Kh8 Rg4 Rg8 Rxg8+ Rxg8+ Kf4 Rg4+ Kf3 h6 Ke2 Be5 Rb1 Rf4 Rd1 Bg4+ Kd2 Bxd1 Kxd1 Rd4+ Kc2 f5 Kb1 f4 a4 f3 a5 f2 a6 f1=Q+,-1,True
Nh3 d5 g3 Bf5 Bg2 e6 f4 h6 Nf2 Nf6 O-O Bh7 d3 Be7 e4 O-O Qe2 Nc6 c3 dxe4 dxe4 e5 f5 Bc5 g4 a5 Kh1 Kh8 h4 Ng8 g5 Be7 Qg4 Bc5 Nd2 Bxf2 Rxf2 Qd7 Nf3 Rad8 Be3 Qd3 Re1 Qc4 a3 a4 Bc1 Na5 Nxe5 Qc5 Qg3 f6 Nf3 Ne7 Nd4 Bg8 gxh6 gxh6 Bxh6,-1,False
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O f3 c5 d5 e6 Ng3 a6 a4 h5 Bg5 Qc7 Qd2 exd5 cxd5 Nh7 Bh6 Qe7 Bxg7 Kxg7 Bd3 Nd7 O-O Ne5 Be2 h4 Nh1 h3 g4 g5 Ng3 Ng6 Nh5+ Kh8 Nd1 Bd7 Ne3 b5 axb5 axb5 b4 Qe5 Rac1 c4 Qc3 Ra2 Rfe1 Rfa8 Nd1 R8a3 Qxe5+ Nxe5 Ng3 Nxf3+ Bxf3 Rxf3 Nc3 Rg2+ Kh1 Rff2 Nf1 Bxg4,1,False
d4 g6 c4 c5 Nc3 cxd4 Qxd4 Nf6 Nd5 Nc6 Nxf6+ exf6 Qe3+ Be7 Bd2 O-O Nf3 d5 cxd5 Qxd5 Qh6 Nb4 Rc1 Bf5 e3 Rac8 Rxc8 Rxc8 Be2 Nc2+ Kf1 Bd3 Bc3 Bxe2+ Kxe2 Rd8 Nd4 Nxd4+ Bxd4 Qxg2 Rd1 Qg4+ Ke1 Bb4+ Kf1 Qxd1+ Kg2 Rxd4 exd4 Qxd4 Qc1 Bc5 Qc2 Kg7 Kf1 Qxf2+ Qxf2 Bxf2 Kxf2 f5 Ke3 Kf6 Kd4 g5 b4 f4 a4 Kf5 a5 f3 a6 bxa6 Ke3 a5 b5 a4 Kxf3 a3 b6 axb6 Kg3 a2 Kh3 a1=Q Kg2 Qd4 Kh3 Qf4 Kg2 g4 Kh1 Qf3+ Kg1 g3 hxg3 Qxg3+ Kh1 Qg4 Kh2 Kf4 Kh1 Kf3 Kh2 Qg2#,1,False
d4 e6 c4 d5 Nc3 h6 cxd5 exd5 Bf4 c6 e3 Nf6 Bd3 Bd6 Bxd6 Qxd6 Qc2 O-O Nge2 Re8 O-O Nbd7 Ng3 Nf8 h3 Be6 Rae1 Rad8 Nf5 Bxf5 Bxf5 Ne6 Qe2 Ng5 Bb1 Ne6 Qd3 Ng5 f3 Nxh3+ gxh3 Qg3+ Kh1 Qxh3+ Kg1 Qg3+ Kh1 Qh3+ Kg1 Qg3+ Kh1 Qh3+,0,False
d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bg5 O-O Bxf6 Bxf6 e3 c5 cxd5 exd5 dxc5 Be6 Nd4 Qa5 Rc1 Qxc5 Be2 Qa5 O-O Nc6 Nb3 Qd8 Bf3 d4 Ne4 dxe3 Qxd8 Bxd8 fxe3 Bb6 Nec5 Rac8 Nxe6 Bxe3+ Kh1 fxe6 Rce1 Bb6 Rxe6 Nd4 Nxd4 Bxd4 b3 b6 g3 h6 Re2 Kh8 Kg2 Rf6 Bd5 Rxf1 Kxf1 Bf6 Kg2 Rd8 Bc4 g5 a4 Kg7 Rf2 Rd6 Re2 Kf8 Kf3 Rd7 Kg4 Re7 Rd2 Kg7 Kh5 Rc7 Re2 Be7 Rf2 Bf6 Rf3 Re7 Rf5 Re4 Rd5 Re7 Rd6 g4 Re6 Rxe6 Bxe6 Bd4 Kxg4 Bg1 h3 Bc5 Kf3 Be7 g4 Kf6 Bf5 Bd6 Be4 Kg5 Bd3 Kh4 Bc4 Be5 b4 Bf6 a5 Bg5 axb6 axb6 b5 Be7 Bd3 Bg5 Bf5 Bf6 Bg6 Bg5 Bh5 Bf6 Ke4 Be7 Kd5 Kg5 Kc6 Bc5 Kc7 Kh4 Kc6 Kxh3 Kd7 Kh4 Ke6 Kg5 Kf7 Kf4 Ke6 Kg5 Kf7 Bd4 Ke6 Be3 Kd7 Bf2 Kc6 Kf4 Kb7 Be3 Kc6 Ke5,-1,True
b3 d5 e3 c5 Bb2 Nc6 Nf3 Nf6 Be2 h6 O-O g6 d4 cxd4 Nxd4 Bg7 Nxc6 bxc6 c4 O-O cxd5 cxd5 Nc3 Bb7 Rc1 Rc8 Na4 Qd6 Qd4 a6 Qe5 Qxe5 Bxe5 Nd7 Bxg7 Kxg7 f4 Kf6 Kf2 Ke6 Bg4+ f5 Be2 Kd6 Rfd1 e5 Nc3 Nf6 Bf3 e4 Be2 Rc7 Na4 Rfc8 Rxc7 Rxc7 Rd2 Nd7 Nb2 Nb6 g4 a5 gxf5 gxf5 Nc4+ Nxc4 bxc4 Rc5 cxd5 Bxd5 a3 Rc3 Bh5 Kc5 Bg6 Be6 Rd8 Rxa3 Re8 Bd7 Re5+ Kb4 Bxf5 Ra2+ Kg3 Bxf5 Rxf5 Re2 Re5 Rxe3+ Kg4 a4 f5 a3 f6 a2 f7 Rf3 Rf5 Rxf5 Kxf5 a1=Q f8=Q+ Kc4 Qf7+ Kd3 Qb3+ Ke2 Qc4+ Kf2 Qxe4 Qa5+ Qe5 Qxe5+ Kxe5 Kg2 Kf5 Kxh2 Kg6 h5 Kxh5,0,True
Nf3 d5 g3 e6 Bg2 Nf6 O-O Be7 d4 O-O c4 dxc4 Qc2 a6 Qxc4 b5 Qc2 Bb7 Bd2 Ra7 Rd1 Be4 Qc1 Nc6 Be3 Nd5 Nc3 Nxe3 Qxe3 Bd5 Nxd5 exd5 Rac1 Na5 b3 Bf6 Qd2 Nb7 Ne5 Ra8 Nc6 Qd6 Qb4 Rfe8 Qxd6 Nxd6 Bxd5 Rxe2 Ne7+ Bxe7 Bxa8 Bd8 a4 Rb2 Bd5 Kf8 Rc6 a5 Rc5 bxa4 bxa4 Rb4 Rxa5 Bf6 Re1 g6 Ra7 Bxd4 Rxc7 Rb2 Rf1 Ra2 Bxa2,1,True
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O f3 c5 d5 Nbd7 Ng3 Ne5 Be2 e6 O-O a6 a4 exd5 cxd5 Rb8 h3 Re8 Bg5 h6 Be3 b5 axb5 axb5 Nxb5 Bxh3 gxh3 Qd7 Kg2 Rxb5 Bxb5 Qxb5 Rf2 Nc4 Bc1 Nd7 Qe2 Bd4 b3 Bxa1 bxc4 Qb1 Bxh6 Bd4 Be3 Ne5 Rf1 Qb3 Bd2 Nxc4 Bc1 Qb5 f4 Ra8 Qf3 Ra2+ Kh1 Nd2 Bxd2 Rxd2 f5 Qb2 Ne2 Rxe2 Qg3 Be5 Qg1 Rh2+,1,False
Nh3 d5 g3 e6 Bg2 Nf6 O-O Be7 f4 O-O Nf2 Nc6 d3 e5 e4 dxe4 dxe4 Qxd1 Rxd1 Bc5 Kf1 Nd4 Na3 exf4 c3 b6 cxd4 Bxa3 bxa3 Ba6+ Kg1 fxg3 hxg3 Be2 Re1 Bc4 Bg5 Nd7 Rac1 b5 a4 Rac8 axb5 Bxb5 Bf4 c6 Bh3 Nb6 Bxc8 Re8 d5 Rxc8 dxc6 Bxc6 Rc5 Bd7 Rec1 Re8 Rd5 Be6 Re5 h5 Rec5 h4 Nd3 hxg3 Bxg3 Rd8 Nf4 Rd2 Nxe6 fxe6 Rc8+ Nxc8 Rxc8+ Kh7 Rc7 Rd1+ Kf2 Rd3 Be5 Ra3 Rxg7+ Kh6 Rg3 Rxa2+ Kf3 Ra5 Kf4 Rxe5,1,False
e3 d5 d4 e6 c4 Nf6 Nc3 Be7 Nf3 O-O Be2 b6 O-O Bb7 b3 Nbd7 Bb2 c5 Rc1 Rc8 cxd5 Nxd5 Nxd5 Bxd5 Ba6 Rc7 Qe2 Qa8 Rfe1 h6 e4 Bc6 d5 Bb7 Bxb7 Qxb7 Rcd1 Rcc8 dxe6 fxe6 Qc4 Qc6 Qc3 Bf6 e5 Be7 Qc2 b5 Re4 Rf7 Rg4 Nf8 Bc1 Kh8 Be3 c4 bxc4 bxc4 Rc1 c3 Nd4 Qd5 Ne2 Qxe5 Bd4 Qf5 Rf4 Qxc2 Rxf7 Qxc1+ Nxc1 Bf6 Bxf6 gxf6 Rxf6 Rd8 g3 Rd1+ Kg2 Rxc1 Rxf8+ Kg7 Rc8 c2 Rc7+ Kf6 Rc8 a5 Rxc2 a4 Rxc1 Ke5 Rc4 a3 Ra4 Kd5 Rxa3 Ke5 Re3+ Kf5 a4 e5 a5 Kg4 a6 h5 a7 h4 a8=Q h3+ Kg1 e4 Qxe4+ Kg5 Qf4+ Kg6 Re5 Kh7 Rg5 Kh6 Qh4#,1,True
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 d6 c3 g6 Nbd2 Bg7 O-O O-O Re1 b5 Bc2 Bb7 d4 Re8 a3 Nb8 d5 c6 dxc6 Bxc6 Nf1 Qe7 Bg5 Nbd7 Ne3 h6 Bh4 Nb6 Nd2 Rad8 Qf3 Qe6 Bb3 d5 Bxf6 Qxf6 Qxf6 Bxf6 exd5 Nxd5 Ne4 Be7 Nxd5 Bxd5 Bxd5 Rxd5 Rad1 Red8 Rxd5 Rxd5 Kf1 f5 Ng3 Kf7 Ke2 Ke6 Nf1 Bg5 g3 e4 h4 Be7 Ne3 Rd3 Rh1 Bc5 Ng2 Rf3 Nf4+ Kf6 Rf1 g5 hxg5+ hxg5 Nd5+ Ke5 Nc7 Bxf2 Rxf2 Rxg3 Nxa6 f4 Nb4 e3 Nd3+ Ke4 Nc5+ Kd5 Rf3 Rxf3 Kxf3 Kxc5 b3 g4+ Ke2 Kd5 a4 Ke4 axb5 f3+ Ke1 g3 b6 g2,-1,True
Nf3 d5 e3 e6 c4 Nf6 Nc3 Be7 cxd5 exd5 d4 c6 Bd3 Bg4 Ne5 Bxd1 Nxf7 Kxf7,-1,True
e4 e5 Nf3 Nc6 Bb5 g6 c3 a6 Ba4 Bg7 d4 exd4 O-O b5 Bb3 Na5 Bg5 Ne7 cxd4 Nxb3 Qxb3 h6 Bh4 O-O Nc3 g5 Bg3 d6 e5 Be6 d5 Bg4 exd6 cxd6 Nd2 Nf5 Nde4 Nd4 Qb4 a5 Qxd6 b4 Na4 f5 Qxd8 Rfxd8 Nec5 f4 f3 Ne2+ Kh1 Bf5 Bf2 Rxd5 Nb6 Rad8 Nxd5 Rxd5 Rad1 Re5 Rfe1 Kf7 Rd2 Nc3 bxc3 bxc3 Rdd1 c2 Rc1 Rxe1+ Rxe1 Bb2 Nb3 a4 Nc1 Bc3 Kg1 Bd2 Kf1 Be6 Ke2 Ba5 Kd3 Bf5+ Re4 Bd8 Kxc2 Bf6 Kd3 g4 Ne2 gxf3 gxf3 Bg5 Nxf4 Bxf4 Kd4 Bxe4 Kxe4 Bxh2 Be3 h5 Bh6 Bg1 Bf4 Bc5 Be3 Be7 Bc5 Kg6 Bxe7 Kf7 Bh4 Ke6 f4 Kd7 f5 Kd6 f6 Ke6 Kf4 Kd6 Kg5 Ke6 Kxh5 Kf7 Kg5 Ke6 Kg6 Kd5 f7 Kd4 f8=Q Kc3 Qa3+ Kc2 Qxa4+ Kb1,0,True
Nh3 c5 g3 d6 Bg2 Nc6 f4 Bd7 Nf2 Qc8 O-O h5 d3 h4 Nd2 hxg3 hxg3 Nf6 c3 Ng4 e4 Ne3 Qe2 Nxf1 Nxf1 g5 f5 Ne5 Bxg5 f6 Bf4 Bb5 Ne3 Qd7 a4 Ba6 b4 b6 b5 Bb7 d4 Nf7 d5 Bh6 Nfg4 Bxf4 gxf4 O-O-O c4 Rdg8 Kf2 Nh6 Rh1 Nxg4+ Nxg4 Rxh1 Bxh1 a6 Bf3 axb5 axb5 Kc7 Qa2 Ra8 Qc2 Qd8 Ne3 Qh8 Qd3 Qh4+ Ke2 Qxf4 Qc3 Qe5 Qxe5 dxe5 Kf2 Kd7 Be2 Bc8 Ng2 Bb7 Ke3 Bxd5 Ne1 Bc6 Nf3 Bxb5 Bd3 Kc7 cxb5 c4 Nd2 cxd3 Kxd3 Kd6 Nc4+ Kc5 Ne3 Kxb5 Nd5 Ra3+ Ke2 Ra4 Nxe7 Kc5 Nd5 Kd4 Nxf6 Ra2+ Kf3,-1,False
d4 g6 c4 d6 Nc3 Bg7 e4 e5 Nge2 exd4 Nxd4 Nc6 Be3 Nge7 Be2 O-O Qd2 f5 exf5 Bxd4 Bxd4 Nxf5 Be3 Nxe3 Qxe3 Ne5 O-O c6 h3 Nf7 Rad1 Qb6 Qd2 Re8 Rfe1 Bf5 b3 Rad8 Bf1 Qc7 Rxe8+ Rxe8 Re1 Rxe1 Qxe1 Qd8 Qd2 Qf6 Nd1 Ne5 Ne3 Bxh3 c5 d5 Qb4 Bc8 Qa5 Nf7 Qxa7 d4 Qb8 dxe3 Qxc8+ Kg7 fxe3 Qe5 Qxb7 Qxe3+ Kh1 Qh6+ Kg1 Qe3+ Kh1 Qc1 Kg1 Qxc5+ Kh2 Qh5+ Kg1 Qd1 Kh2 Qd4 Bc4 Qf4+ Kg1 Qc1+ Kh2 Qf4+ Kg1 Qc1+ Kh2 Qf4+,0,False
d4 b6 Nf3 Ba6 e4 Bxf1 Kxf1 e6 Qe2 Nf6 e5 Nd5 c4 Ne7 Nc3 d6 exd6 Qxd6 Bg5 Nbc6 Rd1 h6 Bh4 Nf5 d5 Nce7 Nb5 Qc5 dxe6 Nxh4 b4 Qc6 Nxh4 a6 Nd4 Qd6 exf7+ Kxf7 Ndf3 Qe6 Ne5+ Kg8 Nhf3 Re8 Re1 Nf5 g3 Bd6 Kg2 Kh7 Qd3 h5 Ng5+ Kh6 Nxe6 Rxe6 Nf3 Rf6 Qd2+ Kh7 Qg5 Rhf8 Qxh5+ Kg8 Ng5 Rh6 Qg4 Rg6 Re8 Rxe8 Qxf5 Rf6 Qd5+ Kf8 Ne4 Rfe6 Nxd6 Rxd6 Qf5+ Rf6 Qh5 Re7 Qh8+ Kf7 Qh4 Kg8 f4 Ref7 Kh3 b5 Qg4 bxc4 Kg2 Rh6 Rf1 Rc6 Qf3 c3 Rf2 Rd6 Qa8+ Kh7 Qe4+ g6 f5 Rdf6 Qh4+ Kg7 fxg6 Rxf2+ Kh3 Kxg6 Qh7+ Kxh7 Kg4 Kg7,-1,True
Nf3 e5 Nxe5 d5 Nf3 Bd6 d4 Nf6 c4 c6 Nc3 O-O g3 Re8 Bg2 Bf5 O-O Qc8 cxd5 cxd5 Ne5 Bh3 Bg5 Bxg2 Kxg2 Ne4 Nxe4 dxe4 Qb3 Qf5 Bf4 Nc6 Nxc6 Bxf4 Nb4 Bg5 Qd5 Qg4 h3 Qh5 h4 Qxe2 Qxg5 Rad8 Qe3 Qxb2 Rab1 Qa3,1,True
Nf3 e5 Nxe5 d5 Nf3 Bd6 g3 Nf6 Bg2 O-O O-O Re8 Nd4 c6 Nf3 h6 d3 Bf5 Re1 Bh7 Nbd2 Nbd7 e4 dxe4 dxe4 Bxe4 Nxe4 Nxe4 Rxe4 Rxe4 Qxd6 Re6 Qd1 Qe7 Be3 Rd8 Nd4 Nc5 Nf5 Rxd1+ Rxd1 Qf6 g4 Ne4 h3 g6 Bxe4 Rxe4 Ng3 Re6 Rd3 Qh4 Rd4 Rxe3 Nf1 Rxh3 Rf4 Rh1+ Kg2 Qh3#,-1,True
d3 Nf6 Nf3 d5 g3 e6 Bg2 Be7 Nbd2 b5 O-O Bb7 Re1 O-O e4 dxe4 dxe4 Nxe4 Qe2 Nxd2 Bxd2 a6 Rad1 Nd7 Bc3 Qc8 Qd3 Nf6 Ng5 Rd8 Qe2 Bxg2 Kxg2 Qb7+ Kg1 h6 Nxe6 Rxd1 Rxd1 fxe6 Qxe6+ Kf8 Bxf6 gxf6 Qh3 Qe4 Qxh6+ Kf7 Qh5+ Kg7 Kf1 Rd8 Re1 Qh1+ Ke2 Qd5 Qg4+ Kf7 Kf1 Qc4+ Qxc4+ bxc4 Re4 c3 bxc3 Rd2 Rc4 Bd6 a4 Rxc2 h4 Ra2 h5 Kg7 f4 f5 Rd4 Kh6 Rd5 Kxh5 Rxf5+ Kg4 Rd5 Kxg3 f5 Kf3 Ke1 Bf4 f6 Ra1+ Rd1 Rxd1+ Kxd1 Ke3 Kc2 Bd6 f7 a5 Kb3 Kd3 Kb2 Kc4 Kc2 Bf8 Kb2 Bg7 Kc2 c6 Kd2 Bxc3+,1,False
Nh3 Nf6 g3 g6 Bg2 h5 O-O h4 d4 hxg3 fxg3 d6 Ng5 Nc6 Nc3 Bg7 e3 e6 Nce4 Nxe4 Nxe4 Qe7 b3 Bd7 Bb2 O-O-O Qd2 f5 Nf2 e5 Rad1 Bh6 Rde1 Rde8 Qd3 Qh7 h3 Bg7 a3 g5 g4 e4 Qd2 fxg4 Nxg4 Bxg4 hxg4 Qh2+ Kf2 Rhf8+ Ke2 Qxg2+ Kd1 Qxd2+ Kxd2 Ne7 c4 Ng6 Rf5 Nh4 Rxf8 Nf3+ Rxf3 exf3 Rf1 Rf8 Kd3 c6 Ke4 Kd7 Rxf3 d5+ cxd5 cxd5+ Kxd5 Rxf3 Ke4 Rf2 Bc3 Rc2 Bb4 Rc6 d5 Rg6 Kf5 Rh6 e4 Rh3 e5 Bxe5 Kxe5 Rxb3 Kf5 b6 Bf8 a5 Kxg5 b5 Bg7 b4 axb4 a4 Kf6 a3 g5 a2 Kg6 Rxb4 Ba1 Rb5 Bc3 Rxd5 Bd4 Rxg5+ Kh7,-1,False
b3 d5 Bb2 c5 e3 Nc6 Nf3 Nf6 Bb5 Qb6 Bxc6+ Qxc6 d3 g6 Nbd2 Bg7 O-O O-O Ne5 Qc7 h3 Rd8 f4 Nd7 Ndf3 Nf8 Qc1 f6 Ng4 b6 Nf2 Bb7 e4 dxe4 Nxe4 Ne6 Ne1 Bh6 g3 Nd4 Bxd4 Rxd4 Qe3 f5 Nd2 Re8 Nef3 Rd6 Ne5 Bg7 Ndc4 Rd4 Rae1 e6 Nf3 Rdd8 Nce5 Ba8 Nc4 Qb7 Kh2 Bd4 Qe2 Bc3 Rd1 Re7 Ne3 Rde8 Ng2 e5 fxe5 Bxe5 Qf2 Bd6 Rde1 Qc6 Rxe7 Bxe7 Ng1 Bf6 Qf3 Qd7 Qf2 Bd4 Qd2 Qd6 Nf3 Bg7 h4 h6 Qf4 Qc6 Rf2 Kh7 h5 Rf8 hxg6+ Qxg6 Nfh4 Qh5 Ne3 Rf7 Rf1 Qg5 Nexf5 Qxf4 Rxf4 Bf6 Ne3 Kg8 Ng4 Bg5 Rxf7 Kxf7 Nf5 h5 Nf2 Ke6 Ng7+ Kf7 Nxh5 Bf3 g4 Bf6 Ng3 Bd4 Nge4 Be5+ Kh3 Ke6 g5 Kf5 Kh4 Bf4 Ng3+ Kg6 Nh3 Be3 Ne4 Bg2 Kg3 Bh1 Nf4+ Kf5 g6 Bxf4+ Kf2 Bxe4 g7 Bd5 g8=Q Bxg8 c4 Be6 d4 cxd4 Ke2 Bd6 Kd3 Bc5 b4 Ke5 bxc5 Bf5+ Kd2 bxc5 a3 Bd7 a4 a5,-1,True
